year,month,data_value,car_id
2012,5,10051,410
2012,4,8064,410
2012,3,12987,410
2012,2,13492,410
2012,1,12285,410
2011,12,14979,410
2011,11,11433,410
2011,10,10447,410
2011,9,12720,410
2011,8,9886,410
2011,7,7911,410
2011,6,14299,410
2011,5,17522,410
2011,4,19594,410
2011,3,11655,410
2011,2,10120,410
2011,1,26281,410
2010,12,22702,410
2010,11,17226,410
2010,10,15423,410
2010,9,11890,410
2010,8,11934,410
2010,7,11957,410
2010,6,12336,410
2010,5,19078,410
2010,4,16771,410
2010,3,30933,410
2010,2,16317,410
2010,1,25871,410
2009,12,28333,410
2009,11,25636,410
2009,10,24767,410
2009,9,23330,410
2009,8,22024,410
2009,7,20461,410
2009,6,19253,410
2009,5,19048,410
2009,4,19552,410
2009,3,18577,410
2009,2,14242,410
2009,1,11638,410
2008,12,11443,410
2008,11,17012,410
2008,10,15343,410
2008,9,12455,410
2008,8,10125,410
2008,7,7742,410
2008,6,13091,410
2008,5,8705,410
2008,4,9341,410
2008,3,8715,410
2008,2,9414,410
2008,1,7760,410
2007,12,9189,410
2007,11,7942,410
2007,10,8507,410
2007,9,7797,410
2007,8,3872,410
2007,7,3968,410
2007,6,6952,410
2007,5,10554,410
2007,4,10526,410
2007,3,10337,410
2007,2,3462,410
2007,1,9927,410
2016,8,2755,411
2016,7,2618,411
2016,6,2248,411
2016,5,1930,411
2016,4,2754,411
2016,3,2540,411
2016,2,1253,411
2016,1,5054,411
2015,12,7665,411
2015,11,7548,411
2015,10,7502,411
2015,9,3912,411
2015,8,2429,411
2015,7,2715,411
2015,6,4380,411
2015,5,4284,411
2015,4,4415,411
2015,3,5519,411
2015,2,5257,411
2015,1,4855,411
2014,12,7920,411
2014,11,7211,411
2014,10,4801,411
2014,9,6421,411
2014,8,3928,411
2014,7,3445,411
2014,6,6361,411
2014,5,4742,411
2014,4,3109,411
2014,3,9097,411
2014,2,6423,411
2014,1,9811,411
2013,12,11329,411
2013,11,11039,411
2013,10,10255,411
2013,9,10825,411
2013,8,9104,411
2013,7,7079,411
2013,6,10209,411
2013,5,9032,411
2013,4,10074,411
2013,3,12491,411
2013,2,10090,411
2013,1,12116,411
2012,12,12084,411
2012,11,10126,411
2012,10,8565,411
2012,9,7889,411
8,834,412,
7,622,412,
6,537,412,
5,654,412,
4,655,412,
3,804,412,
2,476,412,
1,1406,412,
12,1845,412,
11,1624,412,
10,1054,412,
9,734,412,
8,707,412,
7,364,412,
6,1321,412,
5,1749,412,
4,2702,412,
3,1316,412,
2,383,412,
1,1993,412,
12,2515,412,
11,1327,412,
10,823,412,
9,1221,412,
8,950,412,
7,927,412,
6,1227,412,
5,1445,412,
4,1160,412,
3,2084,412,
2,1177,412,
1,2450,412,
12,5031,412,
11,3492,412,
10,1765,412,
9,2221,412,
8,1423,412,
7,1635,412,
6,1607,412,
5,1825,412,
4,2457,412,
3,4407,412,
2,2817,412,
1,5012,412,
12,6478,412,
11,3677,412,
10,5000,412,
9,2601,412,
8,15,412,
2016,7,0,413
2016,6,3,413
2016,5,31,413
2016,4,120,413
2016,3,76,413
2016,2,4,413
2016,1,27,413
2015,12,1,413
2015,11,17,413
2015,10,75,413
2015,9,3,413
2015,8,90,413
2015,7,169,413
2015,6,263,413
2015,5,272,413
2015,4,476,413
2015,3,314,413
2015,2,138,413
2015,1,82,413
2014,12,496,413
2014,11,264,413
2014,10,94,413
2014,9,488,413
2014,8,798,413
2014,7,248,413
2014,6,354,413
2014,5,278,413
2014,4,386,413
2014,3,704,413
2014,2,7829,413
2014,1,6797,413
2013,12,5699,413
2013,11,702,413
2013,10,93,413
2013,9,498,413
2013,8,1965,413
2013,7,1448,413
2013,6,4129,413
2013,5,4134,413
2013,4,3945,413
2013,3,3203,413
2013,2,2904,413
2013,1,2260,413
2012,12,3120,413
2012,11,3006,413
2012,10,3004,413
2012,9,5447,413
2012,8,3103,413
2012,7,4698,413
2012,6,4574,413
2012,5,3697,413
2012,4,3064,413
2012,3,2728,413
2012,2,1914,413
2012,1,3206,413
2011,12,4094,413
2011,11,3280,413
2011,10,2738,413
2011,9,5204,413
2011,8,5228,413
2011,7,4114,413
2011,6,13,413
2011,5,1015,413
2011,4,1054,413
2011,3,1439,413
2011,2,2686,413
2011,1,2499,413
2010,12,2402,413
2010,11,2623,413
2010,10,3513,413
2010,9,3288,413
2010,8,3459,413
2010,7,4005,413
2010,6,4161,413
2010,5,1740,413
2010,4,1228,413
2010,3,2336,413
2010,2,4836,413
2010,1,7130,413
2009,12,1169,413
2016,8,677,414
2016,7,345,414
2016,6,968,414
2016,5,953,414
2016,4,1105,414
2016,3,1518,414
2016,2,598,414
2016,1,1070,414
2015,12,1156,414
2015,11,1090,414
2015,10,721,414
2015,9,1103,414
2015,8,891,414
2015,7,907,414
2015,6,1482,414
2015,5,1882,414
2015,4,1518,414
2015,3,2250,414
2015,2,1500,414
2015,1,1528,414
2014,12,2958,414
2014,11,2617,414
2014,10,6093,414
2014,9,1611,414
2014,8,2565,414
2014,7,2017,414
2014,6,2152,414
2014,5,4420,414
2014,4,4785,414
2014,3,4761,414
2014,2,2662,414
2014,1,1538,414
2013,12,4827,414
2013,11,4152,414
2013,10,2685,414
2013,9,5044,414
2013,8,3200,414
2013,7,2870,414
2013,6,4387,414
2013,5,5156,414
2013,4,4710,414
2013,3,6122,414
2013,2,3005,414
2013,1,6407,414
2012,12,7996,414
2012,11,4871,414
2012,10,3450,414
2012,9,2770,414
2012,8,3530,414
